1488691929.808769,5,5.0,-59.0,82.0,37.259,255.0,173.0,3.0
1488691930.032144,8,6.0,-60.0,83.0,38.009,-48.0,-59.0,3.0
1488691930.255763,8,6.0,-60.0,83.0,36.506,-253.0,3.0,-19.0
1488691930.543106,5,7.0,-60.0,83.0,38.009,-116.0,3.0,3.0
1488691930.766846,8,7.0,-61.0,84.0,36.506,0.0,0.0,3.0
1488691930.990717,8,7.0,-61.0,84.0,36.506,-79.0,3.0,-24.0
1488691931.213645,8,7.0,-61.0,84.0,37.165,-11.0,0.0,-19.0
1488691931.436972,8,7.0,-61.0,84.0,38.009,0.0,-18.0,3.0
1488691931.661039,8,7.0,-61.0,85.0,37.259,0.0,3.0,3.0
1488691931.9479,2,6.0,-60.0,85.0,36.506,3.0,153.0,3.0
1488691932.171057,8,7.0,-60.0,85.0,37.279,-148.0,256.0,475.0
1488691932.394431,8,7.0,-60.0,85.0,36.506,-51.0,-238.0,3.0
1488691932.681993,7,6.0,-61.0,85.0,37.268,-1.0,-250.0,-84.0
1488691932.906849,8,6.0,-61.0,85.0,37.268,255.0,0.0,-6.0
1488691933.129123,8,6.0,-60.0,85.0,37.279,255.0,256.0,-32.0
1488691933.41711,0,6.0,-60.0,85.0,37.268,-65.0,0.0,-45.0
1488691933.639338,8,6.0,-60.0,84.0,37.268,-70.0,3.0,3.0
1488691933.863232,8,5.0,-59.0,84.0,37.268,-62.0,256.0,-37.0
1488691934.15046,1,5.0,-60.0,85.0,36.506,-107.0,0.0,-23.0
1488691934.374174,8,5.0,-60.0,84.0,37.259,-20.0,3.0,3.0
1488691934.597365,8,5.0,-59.0,84.0,37.259,-9.0,149.0,3.0
1488691934.884519,4,5.0,-60.0,84.0,37.268,3.0,0.0,3.0
1488691935.108191,8,7.0,-61.0,85.0,38.009,1484.0,-44.0,1027.0
1488691935.331703,8,7.0,-60.0,84.0,38.009,256.0,-54.0,3.0
1488691935.618929,7,7.0,-60.0,84.0,38.009,156.0,-253.0,259.0
1488691935.842227,8,7.0,-58.0,84.0,37.291,141.0,515.0,-365.0
1488691936.066177,8,6.0,-57.0,83.0,37.265,-625.0,768.0,-253.0
1488691936.353166,0,8.0,-55.0,84.0,37.265,1512.0,697.0,664.0
1488691936.577227,8,7.0,-57.0,83.0,37.268,-308.0,0.0,-509.0
1488691936.799947,8,6.0,-56.0,82.0,37.268,-5.0,768.0,-295.0
1488691937.023297,8,6.0,-56.0,83.0,36.506,-630.0,122.0,495.0
1488691937.246901,8,6.0,-59.0,82.0,37.997,1.0,-509.0,259.0
1488691937.471094,8,6.0,-60.0,82.0,38.009,-74.0,-256.0,-255.0
1488691937.757665,5,5.0,-60.0,83.0,38.009,0.0,-59.0,3.0
1488691937.981643,8,5.0,-60.0,83.0,37.259,-30.0,0.0,-5.0
1488691938.206477,8,5.0,-59.0,83.0,38.009,-120.0,3.0,-71.0
1488691938.492231,2,5.0,-59.0,83.0,37.268,-96.0,3.0,-74.0
1488691938.715452,8,5.0,-58.0,82.0,37.262,-364.0,481.0,3.0
1488691938.938678,8,5.0,-58.0,82.0,37.262,-92.0,246.0,-96.0
1488691939.226169,4,5.0,-59.0,83.0,37.259,-80.0,0.0,3.0
1488691939.44962,8,7.0,-58.0,82.0,37.271,1533.0,1024.0,-765.0
1488691939.672963,8,6.0,-59.0,82.0,37.259,-627.0,182.0,-62.0
1488691939.960828,1,5.0,-59.0,83.0,38.009,-59.0,-55.0,217.0
1488691940.184456,8,6.0,-59.0,83.0,37.259,0.0,0.0,3.0
1488691940.407321,8,5.0,-60.0,83.0,38.009,-88.0,-97.0,3.0
1488691940.696073,3,5.0,-59.0,84.0,37.259,-103.0,0.0,-49.0
1488691940.91811,8,6.0,-59.0,83.0,37.268,-253.0,169.0,3.0
1488691941.141203,8,6.0,-59.0,83.0,37.259,154.0,3.0,3.0
1488691941.365588,8,6.0,-60.0,83.0,38.009,-1.0,-256.0,-11.0
1488691941.588316,8,6.0,-59.0,83.0,37.268,0.0,3.0,3.0
1488691941.811916,8,6.0,-59.0,84.0,38.009,-14.0,3.0,3.0
1488691942.099347,3,6.0,-59.0,83.0,37.268,-48.0,3.0,-77.0
1488691942.323289,8,7.0,-59.0,82.0,37.259,-86.0,162.0,245.0
1488691942.546031,8,7.0,-59.0,82.0,37.259,-79.0,0.0,-30.0
1488691942.833413,4,6.0,-58.0,83.0,37.279,-116.0,7.0,-97.0
1488691943.056679,8,9.0,-56.0,81.0,37.326,1714.0,1450.0,-1277.0
1488691943.280393,8,8.0,-57.0,81.0,37.262,-21.0,256.0,-253.0
1488691943.567943,4,8.0,-57.0,82.0,37.279,142.0,259.0,163.0
1488691943.790943,8,8.0,-54.0,81.0,37.35,428.0,1898.0,-1277.0
1488691944.014785,8,6.0,-57.0,82.0,38.009,-327.0,-122.0,-104.0
1488691944.302187,1,6.0,-59.0,83.0,38.009,170.0,-131.0,220.0
1488691944.525986,8,5.0,-58.0,84.0,37.259,-253.0,165.0,3.0
1488691944.748657,8,5.0,-59.0,84.0,37.541,255.0,0.0,3.0
1488691945.036214,7,4.0,-59.0,85.0,37.259,-37.0,0.0,-42.0
1488691945.260124,8,4.0,-60.0,85.0,37.268,-253.0,-226.0,3.0
1488691945.483044,8,4.0,-59.0,85.0,37.259,-72.0,3.0,3.0
1488691945.771057,7,4.0,-59.0,85.0,37.541,-26.0,0.0,-32.0
1488691945.993574,8,4.0,-58.0,85.0,37.268,-1.0,0.0,-23.0
1488691946.217005,8,4.0,-58.0,85.0,37.268,255.0,3.0,3.0
1488691946.505056,6,4.0,-58.0,85.0,38.009,-124.0,0.0,3.0
1488691946.728556,8,4.0,-58.0,85.0,37.259,-60.0,3.0,3.0
1488691946.951521,8,4.0,-57.0,85.0,37.494,-18.0,3.0,3.0
1488691947.238744,2,4.0,-57.0,85.0,37.268,-60.0,243.0,3.0
1488691947.46243,8,5.0,-57.0,84.0,37.588,-97.0,259.0,184.0
1488691947.685346,8,5.0,-58.0,84.0,37.635,-96.0,3.0,3.0
1488691947.972942,6,5.0,-58.0,84.0,37.268,-1.0,3.0,-98.0
1488691948.19641,8,5.0,-58.0,84.0,37.259,-8.0,191.0,-69.0
1488691948.420244,8,5.0,-58.0,84.0,37.259,-253.0,3.0,3.0
1488691948.707606,0,5.0,-58.0,83.0,37.682,-21.0,-232.0,-69.0
1488691948.930935,8,5.0,-58.0,84.0,37.682,-250.0,3.0,3.0
1488691949.154266,8,5.0,-58.0,83.0,37.729,-53.0,137.0,-41.0
1488691949.377606,8,6.0,-57.0,82.0,37.588,503.0,771.0,-637.0
1488691949.600685,8,6.0,-57.0,83.0,38.009,-86.0,-253.0,157.0
1488691949.824557,8,6.0,-57.0,83.0,37.729,-59.0,-15.0,3.0
1488691950.112063,2,7.0,-58.0,83.0,37.635,259.0,3.0,135.0
1488691950.334963,8,8.0,-58.0,82.0,37.682,-102.0,17.0,515.0
1488691950.55856,8,8.0,-58.0,82.0,37.268,-1.0,0.0,-47.0
1488691950.782411,8,7.0,-58.0,82.0,37.729,-253.0,-82.0,3.0
1488691951.005891,8,7.0,-57.0,82.0,37.635,-92.0,3.0,3.0
1488691951.229189,8,7.0,-57.0,83.0,37.635,-28.0,0.0,3.0
1488691951.516791,3,6.0,-57.0,83.0,37.682,-59.0,133.0,-48.0
1488691951.739598,8,8.0,-57.0,81.0,38.006,1.0,-155.0,446.0
1488691951.963218,8,8.0,-58.0,81.0,37.729,-1.0,0.0,-28.0
1488691952.25094,1,8.0,-58.0,82.0,37.729,-105.0,-253.0,3.0
1488691952.473853,8,7.0,-58.0,82.0,37.776,-65.0,0.0,-33.0
1488691952.698245,8,7.0,-58.0,82.0,37.729,-74.0,3.0,-7.0
1488691952.984981,2,7.0,-57.0,82.0,37.729,-96.0,0.0,-86.0
1488691953.208873,8,8.0,-56.0,81.0,37.776,-257.0,691.0,-75.0
1488691953.432027,8,7.0,-57.0,81.0,37.824,-120.0,-16.0,3.0
1488691953.719435,2,7.0,-57.0,82.0,37.871,-1.0,244.0,-80.0
1488691953.94216,8,9.0,-56.0,80.0,37.776,0.0,1027.0,3.0
1488691954.166155,8,9.0,-57.0,80.0,37.776,255.0,222.0,-65.0
1488691954.453891,1,9.0,-57.0,81.0,37.729,255.0,173.0,-48.0
1488691954.676868,8,8.0,-58.0,81.0,37.824,3.0,3.0,3.0
1488691954.90027,8,7.0,-59.0,82.0,37.776,-114.0,3.0,3.0
1488691955.187683,1,7.0,-59.0,83.0,37.776,0.0,-71.0,3.0
1488691955.411435,8,6.0,-59.0,83.0,37.824,-136.0,-23.0,-62.0
1488691955.63442,8,6.0,-59.0,83.0,37.824,255.0,146.0,-75.0
1488691955.921718,1,5.0,-58.0,84.0,37.729,-85.0,3.0,3.0
1488691956.145395,8,5.0,-58.0,84.0,37.871,-63.0,-27.0,3.0
1488691956.368595,8,5.0,-58.0,84.0,37.824,-55.0,3.0,3.0
1488691956.656152,1,5.0,-58.0,84.0,37.729,-70.0,-237.0,-26.0
1488691956.879445,8,5.0,-58.0,84.0,37.824,-32.0,3.0,3.0
1488691957.103186,8,5.0,-57.0,84.0,37.871,-34.0,140.0,-254.0
1488691957.390167,4,5.0,-57.0,84.0,37.824,-52.0,204.0,-64.0
1488691957.613887,8,7.0,-55.0,83.0,37.776,288.0,668.0,771.0
1488691957.836747,8,6.0,-57.0,83.0,37.776,-257.0,-166.0,-120.0
1488691958.060446,8,5.0,-57.0,83.0,37.824,-281.0,3.0,-75.0
1488691958.283685,8,6.0,-58.0,83.0,37.918,255.0,0.0,-87.0
1488691958.507414,8,5.0,-58.0,84.0,37.824,-76.0,3.0,3.0
1488691958.794784,0,5.0,-58.0,84.0,37.824,-34.0,3.0,3.0
1488691959.018647,8,5.0,-58.0,84.0,37.871,-123.0,229.0,-46.0
1488691959.241803,8,5.0,-58.0,84.0,37.871,-5.0,259.0,3.0
1488691959.529021,1,5.0,-58.0,84.0,37.824,-82.0,0.0,-65.0
1488691959.752665,8,5.0,-59.0,83.0,37.965,-49.0,-256.0,-8.0
1488691959.976196,8,5.0,-58.0,83.0,37.871,-94.0,335.0,-2.0
1488691960.199353,8,5.0,-57.0,84.0,37.871,0.0,143.0,3.0
1488691960.422487,8,5.0,-58.0,84.0,37.871,-33.0,0.0,-32.0
1488691960.646711,8,5.0,-57.0,84.0,37.918,-70.0,128.0,-24.0
1488691960.93357,5,5.0,-57.0,84.0,37.871,-65.0,139.0,3.0
1488691961.157237,8,5.0,-58.0,83.0,37.871,-49.0,123.0,3.0
1488691961.380449,8,5.0,-58.0,83.0,37.824,-78.0,3.0,-13.0
1488691961.667876,3,6.0,-58.0,83.0,37.965,255.0,0.0,-37.0
1488691961.891234,8,8.0,-57.0,82.0,37.824,168.0,0.0,515.0
1488691962.116265,8,8.0,-57.0,82.0,37.918,0.0,297.0,3.0
1488691962.402158,4,7.0,-57.0,83.0,37.824,3.0,224.0,3.0
1488691962.625797,8,8.0,-57.0,81.0,37.871,412.0,1375.0,-765.0
1488691962.848571,8,6.0,-60.0,81.0,37.965,-292.0,-714.0,-765.0
1488691963.136696,7,5.0,-61.0,81.0,37.824,-581.0,-432.0,-287.0
1488691963.359448,8,6.0,-60.0,82.0,37.871,179.0,-256.0,-59.0
1488691963.583074,8,6.0,-58.0,82.0,37.824,-1.0,502.0,-253.0
1488691963.870674,1,5.0,-58.0,82.0,37.871,-332.0,-256.0,-58.0
1488691964.094048,8,6.0,-58.0,82.0,37.918,-46.0,-315.0,3.0
1488691964.317362,8,6.0,-56.0,82.0,37.918,-256.0,448.0,3.0
1488691964.540435,8,6.0,-56.0,83.0,37.965,-49.0,96.0,3.0
1488691964.764624,8,6.0,-57.0,82.0,37.824,-34.0,-231.0,-253.0
1488691964.987518,8,6.0,-57.0,83.0,37.918,-62.0,-34.0,3.0
1488691965.274906,3,6.0,-56.0,83.0,37.824,0.0,256.0,-40.0
1488691965.498412,8,9.0,-55.0,81.0,38.021,-33.0,512.0,433.0
1488691965.721695,8,9.0,-56.0,81.0,37.918,3.0,-253.0,154.0
1488691966.009128,2,8.0,-58.0,82.0,37.965,-61.0,-509.0,3.0
1488691966.232864,8,9.0,-55.0,80.0,37.918,-17.0,1283.0,-104.0
1488691966.456155,8,9.0,-56.0,81.0,37.965,-1.0,0.0,-75.0
1488691966.744954,5,8.0,-57.0,81.0,37.871,-49.0,113.0,-40.0
1488691966.96647,8,8.0,-57.0,82.0,37.824,3.0,3.0,3.0
1488691967.190085,8,7.0,-58.0,82.0,37.918,-92.0,3.0,3.0
1488691967.477667,4,7.0,-58.0,82.0,37.824,0.0,3.0,3.0
1488691967.701242,8,9.0,-57.0,81.0,38.026,1019.0,1370.0,-281.0
1488691967.924581,8,9.0,-55.0,81.0,37.918,511.0,1372.0,-253.0
1488691968.212106,4,9.0,-58.0,83.0,37.824,258.0,-512.0,515.0
1488691968.435495,8,8.0,-58.0,84.0,37.918,115.0,771.0,515.0
1488691968.658842,8,7.0,-55.0,84.0,37.824,256.0,515.0,3.0
1488691968.94619,7,7.0,-54.0,83.0,37.918,256.0,512.0,-74.0
1488691969.169565,8,6.0,-56.0,83.0,37.918,-344.0,235.0,-253.0
1488691969.394157,8,6.0,-58.0,83.0,37.918,3.0,-253.0,148.0
1488691969.680752,7,6.0,-58.0,83.0,37.871,-78.0,0.0,3.0
1488691969.903944,8,6.0,-59.0,83.0,37.918,255.0,-253.0,-71.0
1488691970.127302,8,6.0,-59.0,83.0,37.918,237.0,3.0,144.0
1488691970.415576,4,6.0,-57.0,82.0,37.965,-253.0,259.0,-43.0
1488691970.63872,8,8.0,-60.0,83.0,38.756,1299.0,-626.0,1027.0
1488691970.861369,8,6.0,-57.0,84.0,37.965,-1.0,666.0,-253.0
1488691971.149616,0,6.0,-59.0,83.0,37.965,-69.0,3.0,3.0
1488691971.373585,8,7.0,-58.0,82.0,37.918,-1.0,471.0,-253.0
1488691971.595729,8,8.0,-57.0,81.0,37.918,140.0,515.0,-14.0
1488691971.883919,4,9.0,-57.0,79.0,37.871,763.0,246.0,-509.0
1488691972.106681,8,9.0,-58.0,78.0,37.871,-1033.0,256.0,-580.0
1488691972.329755,8,7.0,-55.0,81.0,37.824,-509.0,444.0,771.0
1488691972.617934,2,8.0,-56.0,83.0,37.965,1043.0,-317.0,1027.0
1488691972.840516,8,8.0,-57.0,81.0,37.871,-770.0,224.0,-339.0
1488691973.064065,8,8.0,-58.0,81.0,37.965,-117.0,-283.0,239.0
1488691973.352104,7,7.0,-58.0,81.0,37.965,-122.0,3.0,-253.0
1488691973.574812,8,7.0,-58.0,81.0,37.965,-49.0,-14.0,3.0
1488691973.799426,8,7.0,-58.0,81.0,37.871,255.0,0.0,-69.0
1488691974.086279,4,7.0,-57.0,82.0,37.871,3.0,28.0,203.0
1488691974.309533,8,7.0,-58.0,82.0,37.965,689.0,425.0,-293.0
1488691974.532724,8,8.0,-58.0,82.0,37.965,230.0,0.0,456.0
1488691974.819887,4,7.0,-56.0,83.0,37.259,-73.0,259.0,177.0
1488691975.043793,8,8.0,-58.0,82.0,37.965,767.0,-253.0,-120.0
1488691975.267362,8,7.0,-57.0,82.0,37.965,-355.0,512.0,-116.0
1488691975.554083,3,6.0,-57.0,82.0,37.918,0.0,-91.0,3.0
1488691975.777677,8,8.0,-55.0,80.0,37.918,-511.0,768.0,259.0
1488691976.001285,8,8.0,-56.0,80.0,38.021,-57.0,168.0,-253.0
1488691976.288473,4,7.0,-56.0,80.0,37.918,-112.0,256.0,-19.0
1488691976.512315,8,8.0,-57.0,79.0,38.044,247.0,515.0,-509.0
1488691976.736087,8,7.0,-57.0,80.0,38.762,-585.0,-256.0,3.0
1488691977.022878,1,7.0,-58.0,81.0,37.918,3.0,3.0,154.0
1488691977.245847,8,6.0,-58.0,82.0,37.871,-125.0,-253.0,3.0
1488691977.470602,8,6.0,-58.0,82.0,37.918,0.0,0.0,3.0
1488691977.757104,1,6.0,-58.0,83.0,37.965,-42.0,-4.0,3.0
1488691977.980409,8,6.0,-57.0,83.0,37.965,-83.0,0.0,-18.0
1488691978.204488,8,6.0,-57.0,83.0,37.918,0.0,3.0,3.0
1488691978.427015,8,6.0,-56.0,83.0,37.918,-14.0,0.0,-11.0
1488691978.650487,8,6.0,-56.0,83.0,37.918,-42.0,149.0,-38.0
1488691978.87398,8,6.0,-56.0,83.0,37.965,-50.0,0.0,-32.0
1488691979.161751,6,6.0,-57.0,83.0,38.012,-123.0,-92.0,3.0
1488691979.385531,8,6.0,-57.0,83.0,37.918,-64.0,0.0,-18.0
1488691979.609006,8,6.0,-56.0,83.0,38.021,-116.0,3.0,-87.0
1488691979.895814,5,6.0,-56.0,83.0,37.965,-34.0,0.0,-10.0
1488691980.119223,8,6.0,-56.0,83.0,37.776,-17.0,3.0,3.0
1488691980.342324,8,6.0,-56.0,83.0,37.306,-237.0,3.0,3.0
1488691980.630116,3,6.0,-56.0,83.0,37.965,-7.0,3.0,-32.0
1488691980.853541,8,8.0,-55.0,82.0,37.259,418.0,771.0,163.0
1488691981.077017,8,8.0,-56.0,82.0,37.918,3.0,-27.0,3.0
1488691981.36441,7,8.0,-57.0,83.0,38.021,255.0,93.0,-17.0
1488691981.587736,8,7.0,-57.0,83.0,37.965,-243.0,3.0,-93.0
1488691981.810886,8,6.0,-58.0,83.0,37.259,-51.0,0.0,-31.0
1488691982.098867,6,6.0,-58.0,83.0,37.918,-247.0,0.0,-30.0
1488691982.321709,8,6.0,-57.0,83.0,38.012,-73.0,3.0,3.0
1488691982.545411,8,6.0,-58.0,83.0,37.965,-63.0,3.0,3.0
1488691982.832912,7,6.0,-57.0,83.0,38.021,-105.0,3.0,3.0
1488691983.05599,8,6.0,-57.0,83.0,37.965,0.0,3.0,3.0
1488691983.2797,8,6.0,-56.0,83.0,38.021,158.0,205.0,3.0
1488691983.56675,3,7.0,-56.0,82.0,38.012,-133.0,0.0,-86.0
1488691983.790523,8,9.0,-56.0,81.0,38.015,438.0,265.0,259.0
1488691984.014307,8,8.0,-56.0,81.0,38.762,3.0,0.0,3.0
1488691984.301033,4,8.0,-56.0,82.0,37.918,-36.0,259.0,3.0
1488691984.524393,8,10.0,-58.0,80.0,38.759,515.0,-256.0,3.0
1488691984.750561,8,7.0,-57.0,81.0,38.056,-1012.0,515.0,3.0
1488691985.050959,5,13.0,-58.0,77.0,38.015,645.0,256.0,3.0
1488691985.274982,8,7.0,-55.0,82.0,38.024,-572.0,1257.0,3.0
1488691985.497965,8,6.0,-54.0,81.0,38.091,-261.0,1284.0,-1064.0
1488691985.721516,8,6.0,-57.0,81.0,38.75,160.0,-320.0,-351.0
1488691985.945024,8,7.0,-59.0,82.0,38.759,11.0,-512.0,752.0
1488691986.168487,8,6.0,-58.0,82.0,37.259,-253.0,209.0,3.0
1488691986.456265,5,6.0,-58.0,83.0,38.012,-1.0,3.0,-65.0
1488691986.679508,8,6.0,-58.0,83.0,38.012,226.0,3.0,135.0
1488691986.902897,8,6.0,-57.0,83.0,38.021,255.0,141.0,-51.0
1488691987.190455,4,7.0,-58.0,82.0,38.75,195.0,-545.0,-253.0
1488691987.413566,8,13.0,-60.0,80.0,38.762,1987.0,-512.0,699.0
1488691987.636904,8,13.0,-57.0,78.0,38.056,-381.0,512.0,-282.0
1488691987.924614,5,12.0,-54.0,78.0,38.018,-280.0,399.0,-89.0
1488691988.14927,8,12.0,-54.0,78.0,38.015,242.0,200.0,-149.0
1488691988.371393,8,10.0,-57.0,80.0,38.726,2.0,-723.0,644.0
1488691988.658893,0,9.0,-55.0,80.0,38.044,-256.0,659.0,3.0
1488691988.88247,8,8.0,-55.0,80.0,38.759,-258.0,-29.0,-311.0
1488691989.105548,8,8.0,-57.0,80.0,38.762,-117.0,-439.0,3.0
1488691989.393156,7,7.0,-56.0,80.0,38.015,-253.0,259.0,3.0
1488691989.616436,8,7.0,-55.0,81.0,38.762,-253.0,170.0,154.0
1488691989.841981,8,6.0,-56.0,82.0,38.762,-253.0,-488.0,-24.0
1488691990.142482,3,6.0,-56.0,81.0,38.762,-367.0,-372.0,-307.0
1488691990.366734,8,10.0,-55.0,78.0,38.015,259.0,1170.0,3.0
1488691990.590522,8,9.0,-57.0,79.0,38.756,-362.0,-536.0,3.0
1488691990.877769,1,9.0,-57.0,80.0,38.021,127.0,256.0,-4.0
1488691991.100851,8,8.0,-57.0,81.0,37.306,3.0,3.0,-3.0
1488691991.325057,8,8.0,-57.0,81.0,38.759,-24.0,3.0,3.0
1488691991.611651,5,7.0,-57.0,82.0,38.012,-34.0,-256.0,3.0
1488691991.835078,8,7.0,-56.0,82.0,38.759,-109.0,512.0,-31.0
1488691992.058783,8,6.0,-56.0,83.0,38.032,-21.0,-61.0,-103.0
1488691992.345897,6,6.0,-56.0,83.0,38.032,-71.0,0.0,-8.0
1488691992.569178,8,6.0,-56.0,83.0,38.021,-48.0,205.0,-48.0
1488691992.793417,8,5.0,-57.0,83.0,38.015,-253.0,-253.0,3.0
1488691993.080238,1,5.0,-55.0,84.0,38.021,0.0,507.0,3.0
1488691993.304166,8,5.0,-56.0,84.0,37.259,3.0,3.0,3.0
1488691993.526979,8,6.0,-57.0,84.0,38.012,-44.0,0.0,-11.0
1488691993.814637,7,6.0,-57.0,83.0,38.762,-82.0,-46.0,3.0
1488691994.03754,8,6.0,-57.0,83.0,38.021,0.0,3.0,3.0
1488691994.261058,8,6.0,-57.0,83.0,38.012,-57.0,0.0,-30.0
1488691994.548638,7,6.0,-57.0,83.0,38.012,-55.0,0.0,-26.0
1488691994.772065,8,6.0,-57.0,83.0,38.012,-31.0,3.0,3.0
1488691994.995839,8,6.0,-56.0,83.0,38.021,-15.0,3.0,-6.0
1488691995.283363,6,6.0,-56.0,83.0,38.012,-28.0,136.0,3.0
1488691995.506072,8,6.0,-56.0,83.0,38.012,-13.0,3.0,-1.0
1488691995.729897,8,6.0,-56.0,83.0,38.762,3.0,3.0,3.0
1488691996.017101,7,6.0,-57.0,83.0,38.021,3.0,3.0,3.0
1488691996.241035,8,6.0,-56.0,83.0,38.021,3.0,120.0,3.0
1488691996.463815,8,6.0,-56.0,83.0,38.021,-69.0,0.0,-16.0
1488691996.751818,7,6.0,-56.0,84.0,38.021,-73.0,3.0,3.0
1488691996.974895,8,6.0,-56.0,83.0,38.021,-57.0,3.0,3.0
1488691997.198838,8,6.0,-56.0,83.0,38.012,-69.0,98.0,-12.0
1488691997.48546,1,6.0,-56.0,83.0,38.021,0.0,0.0,3.0
1488691997.708754,8,6.0,-57.0,83.0,38.021,-30.0,3.0,3.0
1488691997.932315,8,6.0,-56.0,83.0,37.353,-56.0,3.0,3.0
1488691998.220079,7,6.0,-56.0,83.0,38.762,-82.0,3.0,3.0
1488691998.443553,8,6.0,-56.0,83.0,38.021,-247.0,3.0,3.0
1488691998.666558,8,6.0,-56.0,83.0,38.021,3.0,3.0,3.0
1488691998.954518,6,6.0,-56.0,83.0,38.021,-89.0,3.0,3.0
1488691999.177735,8,6.0,-56.0,83.0,38.021,-103.0,-48.0,3.0
1488691999.401457,8,6.0,-56.0,83.0,38.012,0.0,3.0,3.0
1488691999.68887,2,6.0,-56.0,83.0,38.015,3.0,156.0,3.0
1488691999.911866,8,9.0,-56.0,82.0,38.044,169.0,515.0,903.0
1488692000.13578,8,9.0,-56.0,81.0,38.012,-1.0,3.0,-69.0
1488692000.4224,7,9.0,-56.0,81.0,38.021,-76.0,0.0,-11.0
1488692000.647265,8,8.0,-56.0,82.0,38.762,-14.0,-95.0,191.0
1488692000.869778,8,8.0,-56.0,81.0,38.021,137.0,85.0,3.0
1488692001.157193,4,9.0,-56.0,81.0,38.032,0.0,190.0,133.0
1488692001.380083,8,9.0,-57.0,81.0,38.032,514.0,252.0,515.0
1488692001.604381,8,8.0,-59.0,82.0,38.75,-511.0,-1280.0,259.0
1488692001.891255,0,8.0,-57.0,82.0,38.762,-104.0,-65.0,3.0
1488692002.114413,8,7.0,-56.0,82.0,38.762,-57.0,-56.0,-58.0
1488692002.338228,8,7.0,-56.0,82.0,38.762,-265.0,-256.0,3.0
1488692002.625405,1,6.0,-56.0,82.0,38.762,-278.0,-253.0,3.0
1488692002.849198,8,6.0,-55.0,82.0,38.012,-65.0,3.0,3.0
1488692003.072004,8,6.0,-55.0,82.0,38.012,3.0,0.0,3.0
1488692003.360844,1,6.0,-54.0,82.0,38.021,-102.0,137.0,-24.0
1488692003.583275,8,6.0,-54.0,83.0,38.021,-49.0,241.0,-32.0
1488692003.806563,8,5.0,-54.0,83.0,38.012,-253.0,3.0,3.0
1488692004.094072,7,6.0,-55.0,83.0,38.762,-61.0,-67.0,3.0
1488692004.317295,8,6.0,-55.0,83.0,38.012,-19.0,-5.0,3.0
1488692004.540469,8,6.0,-56.0,83.0,38.021,-95.0,0.0,-33.0
1488692004.828592,0,6.0,-56.0,83.0,38.021,-113.0,0.0,-74.0
1488692005.051457,8,6.0,-56.0,83.0,38.762,-256.0,-237.0,-14.0
1488692005.2751,8,6.0,-56.0,83.0,38.012,-22.0,3.0,-9.0
1488692005.562719,7,6.0,-55.0,83.0,38.012,-25.0,3.0,3.0
1488692005.78628,8,6.0,-55.0,83.0,38.021,-90.0,0.0,-30.0
1488692006.009079,8,6.0,-55.0,83.0,38.021,-51.0,3.0,3.0
